Date,AveragePrice,TotalVolume,TotalBags,Type,Year,Region,WeekAgo,Pct4046,Pct4225,Pct4770,PctSmall,PctLarge,PercentXLarge
2015-07-26,1.81,3851.22,1309.87,False,2015,SouthCarolina,1.79,0.21439439969671947,0.3374618951916536,0.10802550879980889,0.5921732691030408,0.4078267308969593,0.0
2015-07-19,1.79,4076.63,1621.85,False,2015,SouthCarolina,1.84,0.15568987129074752,0.3284502150060221,0.11801905004869218,0.7036778986959337,0.29632210130406633,0.0
2015-07-12,1.84,4614.82,2041.13,False,2015,SouthCarolina,1.84,0.1269475299144929,0.3140317498840692,0.1167217789642933,0.7884113211799346,0.21158867882006535,0.0
2015-07-05,1.84,3840.59,1269.44,False,2015,SouthCarolina,1.9,0.1393952491674456,0.3750517498613494,0.15502045258671193,0.7163237332997228,0.2836762667002773,0.0
2015-06-28,1.9,3772.87,1039.47,False,2015,SouthCarolina,2.07,0.18199672928036217,0.3970849777490346,0.14540654727038038,0.6920257438887125,0.3079742561112875,0.0
2015-06-21,2.07,3191.86,538.14,False,2015,SouthCarolina,1.99,0.18329124710983563,0.47836684566365695,0.1697442870301329,0.7990857397703199,0.20091426022968004,0.0
2015-06-14,1.99,3921.5,1186.86,False,2015,SouthCarolina,1.95,0.16965956904245827,0.3749917123549662,0.15269412214713757,0.9330249566081931,0.06697504339180696,0.0
2015-06-07,1.95,3556.7,1323.6,False,2015,SouthCarolina,2.02,0.1402114319453426,0.3472066803497625,0.14043917114178875,0.9343230583257783,0.06567694167422183,0.0
2015-05-31,2.02,3405.9,797.3,False,2015,SouthCarolina,1.99,0.17998473237617074,0.42715288176399774,0.1587686074165419,0.8287971905179983,0.17120280948200176,0.0
2015-05-24,1.99,3812.69,1144.94,False,2015,SouthCarolina,1.44,0.1619093081262835,0.36886292879830246,0.16893059755710535,0.9250877775254599,0.07491222247454014,0.0
2015-05-17,1.44,5434.12,1046.54,False,2015,SouthCarolina,1.87,0.13216307332189942,0.41314693087381216,0.2621031556167328,0.9026028627668317,0.09739713723316835,0.0
2015-05-10,1.87,3783.3,1371.85,False,2015,SouthCarolina,1.92,0.21736579176909046,0.2912060899214971,0.12882139930748288,0.7649232787841236,0.2350767212158764,0.0
2015-05-03,1.92,3336.76,868.07,False,2015,SouthCarolina,2.02,0.1351880267085436,0.3796347354919143,0.22502367566142006,0.9938023431290104,0.006197656870989666,0.0
2015-04-26,2.02,3545.7,1105.89,False,2015,SouthCarolina,1.87,0.19314662831034776,0.3580167526863525,0.136940519502496,0.9247574351879481,0.07524256481205181,0.0
2015-04-19,1.87,4376.04,1514.46,False,2015,SouthCarolina,1.94,0.14432911947788413,0.37414420343506916,0.13544665953693294,0.9920367655798107,0.007963234420189374,0.0
2015-04-12,1.94,4030.76,907.55,False,2015,SouthCarolina,1.97,0.13085373477954532,0.46478579721938296,0.17920441802538478,0.8557875599140543,0.1442124400859457,0.0
2015-04-05,1.97,3601.21,1026.48,False,2015,SouthCarolina,1.93,0.1614429594497405,0.40971229114658686,0.1438072203509376,0.9197841165926272,0.08021588340737278,0.0
2015-03-29,1.93,3194.76,457.75,False,2015,SouthCarolina,1.77,0.22769159498679084,0.43391678874156425,0.19511011781792686,0.9940578918623703,0.005942108137629711,0.0
2015-03-22,1.77,4156.05,1141.07,False,2015,SouthCarolina,1.5,0.14685819468004474,0.45148638731487833,0.12709904837526015,0.9127397968573358,0.08726020314266435,0.0
2015-03-15,1.5,5224.18,1462.89,False,2015,SouthCarolina,1.53,0.09879828030427741,0.5122909241258915,0.10888790202481538,0.5628106009337681,0.43718939906623183,0.0
2015-03-08,1.53,4954.18,1456.66,False,2015,SouthCarolina,1.52,0.10059787896281523,0.49701666067845734,0.10835900189335067,0.7615984512514932,0.23840154874850683,0.0
2015-03-01,1.52,4830.76,1262.15,False,2015,SouthCarolina,1.69,0.09665352863731587,0.5322288832399042,0.10984399970191025,0.6893000039614943,0.3106999960385057,0.0
2015-02-22,1.69,3614.76,841.84,False,2015,SouthCarolina,1.72,0.13393973597140613,0.5191852294481515,0.11398543748409298,0.8394350470398174,0.16056495296018244,0.0
2015-02-15,1.72,3363.2,1186.27,False,2015,SouthCarolina,1.56,0.13642067078972409,0.38350677925784965,0.1273519267364415,0.9862847412477767,0.013715258752223356,0.0
2015-02-08,1.56,6072.82,2902.76,False,2015,SouthCarolina,1.66,0.07832110946808897,0.3527455119697274,0.09094127604638372,0.8956992655266022,0.10430073447339772,0.0
2015-02-01,1.66,3977.03,1744.2,False,2015,SouthCarolina,2.01,0.11490735548889498,0.32003530272590347,0.12648886229171014,0.9058594197913084,0.09414058020869165,0.0
2015-01-25,2.01,2865.92,1016.97,False,2015,SouthCarolina,1.93,0.2709566212594908,0.2170158273782939,0.1571781487271103,0.9538137801508402,0.04618621984915976,0.0
2015-01-18,1.93,3024.32,1370.72,False,2015,SouthCarolina,2.06,0.22705599936514656,0.2171165749656121,0.10259496349592634,0.9819656822691724,0.018034317730827594,0.0
2015-01-11,2.06,2304.3,677.93,False,2015,SouthCarolina,1.86,0.20612333463524715,0.3443692227574534,0.15530529878922014,0.9951027392208636,0.004897260779136489,0.0
2015-01-04,1.86,3351.76,1802.0,False,2015,SouthCarolina,,0.10615020168508485,0.22518915435472706,0.1310326515024942,0.981503884572697,0.018496115427302996,0.0
2015-12-27,1.39,56297.88,30596.09,False,2015,SouthCentral,1.41,0.38990455768494303,0.0666275532933034,0.0,0.8716358855004023,0.12836411449959784,0.0
2015-12-20,1.41,52488.05,28029.44,False,2015,SouthCentral,1.43,0.4025219073674865,0.06346244526134996,0.0,0.8689399431454928,0.13106005685450728,0.0
2015-12-13,1.43,59392.62,32034.23,False,2015,SouthCentral,1.49,0.38162047742631994,0.07901570935917626,0.0,0.9903699886028164,0.009630011397183575,0.0
2015-12-06,1.49,52066.09,25489.31,False,2015,SouthCentral,1.47,0.4240836982381431,0.08635947120285006,0.0,0.9844962456810326,0.01550375431896744,0.0
2015-11-29,1.47,48739.53,23767.66,False,2015,SouthCentral,1.53,0.4407168062556205,0.07163671869630257,0.0,0.9074229436132963,0.09257705638670362,0.0
2015-11-22,1.53,49426.32,23207.24,False,2015,SouthCentral,1.5,0.4569848615069866,0.07348311587834175,0.0,0.9930357940022164,0.00696420599778345,0.0
2015-11-15,1.5,57245.86,27418.85,False,2015,SouthCentral,1.51,0.4425181139736568,0.07846576154153331,4.9610574459008914e-05,0.9847393307888551,0.015260669211144889,0.0
2015-11-08,1.51,57570.79,26013.28,False,2015,SouthCentral,1.51,0.4618116235681324,0.08633979141158216,0.0,0.9790960617038682,0.02090393829613182,0.0
2015-11-01,1.51,57066.49,27396.85,False,2015,SouthCentral,1.52,0.43313037125640635,0.08678315417682075,0.0,0.9854994278539322,0.014500572146067887,0.0
2015-10-25,1.52,65708.3,30977.92,False,2015,SouthCentral,1.49,0.460015857966193,0.06853806901106863,0.0,0.9943243445654195,0.005675655434580502,0.0
2015-10-18,1.49,60543.94,25577.32,False,2015,SouthCentral,1.51,0.49692686006229525,0.08061434389635032,0.0,0.959056695541206,0.04094330445879396,0.0
2015-10-11,1.51,59217.48,27998.99,False,2015,SouthCentral,1.55,0.4418580459688592,0.0853256504667203,0.0,0.9564019987863848,0.043598001213615206,0.0
2015-10-04,1.55,59719.09,30188.39,False,2015,SouthCentral,1.53,0.40733105611622683,0.08716241322498385,0.0,0.9912161595898291,0.008783840410170931,0.0
2015-09-27,1.53,62096.82,23333.36,False,2015,SouthCentral,1.53,0.5317352804861827,0.09250699150133615,0.0,0.9914787240243154,0.008521275975684599,0.0
2015-09-20,1.53,66134.27,28428.67,False,2015,SouthCentral,1.5,0.503716303211633,0.06642078305241744,0.0,0.9984220155216549,0.001577984478345276,0.0
2015-09-13,1.5,70718.4,34921.28,False,2015,SouthCentral,1.49,0.43654282336704453,0.069649624425892,0.0,0.9922998240614318,0.0077001759385681165,0.0
2015-09-06,1.49,62392.78,26065.1,False,2015,SouthCentral,1.33,0.49775919585567435,0.08448253147239153,0.0,0.9846829668790836,0.015317033120916475,0.0
2015-08-30,1.33,75913.85,28245.42,False,2015,SouthCentral,1.39,0.56151598160283,0.06641199201463237,0.0,0.8996545280615407,0.10034547193845941,0.0
2015-08-23,1.39,70321.03,23192.87,False,2015,SouthCentral,1.45,0.5775811304242842,0.09260473005017135,0.0,0.9168455650378758,0.08315443496212413,0.0
2015-08-16,1.45,62132.94,21657.12,False,2015,SouthCentral,1.42,0.5230544377909688,0.12838455737005203,0.0,0.9570247567543608,0.04297524324563931,0.0
2015-08-09,1.42,79568.82,27571.81,False,2015,SouthCentral,1.37,0.551135608143994,0.10234913625714193,0.0,0.9911416769519302,0.008858323048069749,0.0
2015-08-02,1.37,59918.41,12397.12,False,2015,SouthCentral,1.26,0.6811607651137604,0.11075394023306025,0.0011852784478092791,0.9740407449472134,0.025959255052786453,0.0
2015-07-26,1.26,62027.52,8808.86,False,2015,SouthCentral,1.31,0.7652414605646011,0.09274318882973236,0.0,0.8076118816736785,0.19238811832632144,0.0
2015-07-19,1.31,56107.03,8418.74,False,2015,SouthCentral,1.27,0.7373510948628007,0.11260104125989204,0.0,0.7378657613847203,0.26213423861527974,0.0
2015-07-12,1.27,59760.16,10821.15,False,2015,SouthCentral,1.34,0.7190040990519436,0.09991957852857154,0.0,0.6735781317142818,0.3264218682857183,0.0
2015-07-05,1.34,64364.81,12444.66,False,2015,SouthCentral,1.35,0.7119764666438074,0.09467782162333735,0.0,0.9626940390496808,0.03730596095031925,0.0
2015-06-28,1.35,55512.87,11953.6,False,2015,SouthCentral,1.4,0.6788377181723806,0.10583203498576095,0.0,0.9412695756926783,0.05873042430732164,0.0
2015-06-21,1.4,54782.92,11664.59,False,2015,SouthCentral,1.38,0.6650209590872485,0.12205519530539811,0.0,0.979620372426292,0.02037962757370812,0.0
2015-06-14,1.38,51786.11,10157.05,False,2015,SouthCentral,1.37,0.6925216047314617,0.11134375607667771,0.0,0.9927784149925423,0.007221585007457874,0.0
2015-06-07,1.37,49534.9,9255.97,False,2015,SouthCentral,1.41,0.7043603600693652,0.10878209101058042,0.0,0.9144400856960428,0.08555991430395735,0.0
2015-05-31,1.41,51748.65,13498.46,False,2015,SouthCentral,1.39,0.6490895897767381,0.09006379876576491,0.0,0.9847686328662678,0.015231367133732293,0.0
2015-05-24,1.39,62670.56,13310.37,False,2015,SouthCentral,1.41,0.7007746540002197,0.08683901978855782,0.0,0.9119986897434106,0.0880013102565894,0.0
2015-05-17,1.41,56568.67,12389.26,False,2015,SouthCentral,1.4,0.682797209126536,0.09819004052950157,0.0,0.9559723502452931,0.0440276497547069,0.0
2015-05-10,1.4,56625.63,16040.88,False,2015,SouthCentral,1.43,0.6355101038169466,0.08121039889534122,0.0,0.9325411074704132,0.06745889252958691,0.0
2015-05-03,1.43,42345.48,11974.03,False,2015,SouthCentral,1.43,0.6070298412014694,0.11020019137815888,0.0,0.9345224623622956,0.06547753763770425,0.0
2015-04-26,1.43,61953.59,16190.36,False,2015,SouthCentral,1.39,0.6145784287883882,0.12409111400969662,0.0,0.9675572377637063,0.03244276223629369,0.0
2015-04-19,1.39,66454.5,16225.58,False,2015,SouthCentral,1.4,0.6716267521386814,0.08374496836181146,0.00046753793949243466,0.9808173267149772,0.019182673285022784,0.0
2015-04-12,1.4,71697.82,23818.99,False,2015,SouthCentral,1.4,0.5879633439343065,0.07931161644803147,0.0005114520915698692,0.9898266047384879,0.010173395261511927,0.0
2015-04-05,1.4,76942.46,28349.08,False,2015,SouthCentral,1.42,0.5171766018398684,0.10439476460721427,0.009983434374206386,0.9893326344276426,0.010667365572357198,0.0
2015-03-29,1.42,60007.19,25236.92,False,2015,SouthCentral,1.37,0.48115617478505496,0.09827888957973202,0.0,0.9962919405379104,0.0037080594620896687,0.0
2015-03-22,1.37,71375.61,24102.81,False,2015,SouthCentral,1.38,0.5602143365219575,0.10209594005571371,0.0,0.9937986483733638,0.006201351626636064,0.0
2015-03-15,1.38,66049.13,21110.2,False,2015,SouthCentral,1.44,0.5815324138258898,0.09885398944694654,0.0,0.9821474926812631,0.017852507318736912,0.0
2015-03-08,1.44,56752.92,22865.27,False,2015,SouthCentral,1.34,0.4997749895511984,0.0973334940299107,0.0,0.995104803048466,0.00489519695153392,0.0
2015-03-01,1.34,80536.06,34127.18,False,2015,SouthCentral,1.37,0.5036456961018456,0.07260399875534015,0.0,0.9963709278059307,0.0036290721940693605,0.0
2015-02-22,1.37,81291.05,31605.79,False,2015,SouthCentral,1.39,0.5296714705985468,0.0815306236049356,0.0,0.9822038936536629,0.017796106346337173,0.0
2015-02-15,1.39,77922.66,37799.65,False,2015,SouthCentral,1.39,0.4190739895172983,0.09583412578574704,0.0,0.9888099492984722,0.011190050701527659,0.0
2015-02-08,1.39,65372.85,30315.49,False,2015,SouthCentral,1.28,0.43092109338968704,0.10534679151972111,0.0,0.9779380112279233,0.022061988772076584,0.0
2015-02-01,1.28,64156.46,20337.33,False,2015,SouthCentral,1.37,0.5207382078125882,0.16226596666960738,0.0,0.9806267587731526,0.019373241226847377,0.0
2015-01-25,1.37,58961.59,15958.27,False,2015,SouthCentral,1.27,0.5802270596841097,0.1491175865508376,0.0,0.9783848750522456,0.02161512494775436,0.0
2015-01-18,1.27,65242.77,25985.46,False,2015,SouthCentral,1.39,0.5044739823278502,0.09723728774851222,0.0,0.9920932706213398,0.00790672937866022,0.0
2015-01-11,1.39,53328.53,16963.95,False,2015,SouthCentral,1.35,0.520696332713465,0.16120095566106923,0.0,0.9946586732453231,0.005341326754676829,0.0
2015-01-04,1.35,53494.91,20768.73,False,2015,SouthCentral,,0.4512526518878151,0.16050985037641896,0.0,0.9929485336850159,0.007051466314984113,0.0
2015-12-27,1.7,25732.69,10737.14,False,2015,Southeast,1.8,0.3541044484661339,0.20973050232991577,0.018908244726843562,0.9149764276148025,0.08502357238519755,0.0
2015-12-20,1.8,25412.6,7975.38,False,2015,Southeast,1.74,0.434476204717345,0.23136318204355322,0.02032495691113857,0.9871830558543918,0.01281694414560811,0.0
2015-12-13,1.74,24743.66,9394.94,False,2015,Southeast,1.66,0.3783114543280986,0.22648225848560805,0.015515489624412881,0.923909040398342,0.0760909596016579,0.0
2015-12-06,1.66,26746.71,10378.34,False,2015,Southeast,1.63,0.37867573245457103,0.21717661723628814,0.016124599997532407,0.7796526226737609,0.22034737732623907,0.0
2015-11-29,1.63,24450.39,10330.88,False,2015,Southeast,1.81,0.31220565397934347,0.24252496585944028,0.02274524046446703,0.7321234977078429,0.26787650229215715,0.0
2015-11-22,1.81,23612.0,6983.39,False,2015,Southeast,1.75,0.4189814501101135,0.2609283415212604,0.024334236828731155,0.9521693618715266,0.047830638128473414,0.0
2015-11-15,1.75,30790.79,13697.71,False,2015,Southeast,1.73,0.3664508120772477,0.16948054921617794,0.019204768698692046,0.9778218402930126,0.02217815970698752,0.0
2015-11-08,1.73,32091.23,14994.51,False,2015,Southeast,1.73,0.32481023631690026,0.1885948279327405,0.019348588383804547,0.9376485126889775,0.062351487311022497,0.0
2015-11-01,1.73,29978.74,13720.89,False,2015,Southeast,1.78,0.2947585522273451,0.22016969358952376,0.02738440641601348,0.9226814004047843,0.07731859959521577,0.0
2015-10-25,1.78,29706.6,11444.54,False,2015,Southeast,1.91,0.34230776999050716,0.24174897160900272,0.03069082291477315,0.9694343328783855,0.03056566712161432,0.0
2015-10-18,1.91,29054.81,11078.36,False,2015,Southeast,1.78,0.320449866992763,0.2692879423407002,0.028970418323162325,0.8910389263392776,0.10896107366072233,0.0
2015-10-11,1.78,33922.49,15369.73,False,2015,Southeast,1.84,0.2767069870165781,0.24606094658735253,0.024148286284408956,0.8004525778917392,0.19954742210826085,0.0
2015-10-04,1.84,31299.72,12500.56,False,2015,Southeast,2.01,0.3046503291403245,0.2728797573908009,0.023087426980177458,0.8403759511573882,0.15962404884261186,0.0
2015-09-27,2.01,22416.55,5567.25,False,2015,Southeast,1.92,0.3962442927212261,0.32256301705659435,0.03283823781982509,0.965464098073555,0.03453590192644484,0.0
2015-09-20,1.92,27123.43,10136.52,False,2015,Southeast,1.95,0.31181896979843626,0.28779361607289344,0.026669193387414497,0.9960884011475339,0.003911598852466132,0.0
2015-09-13,1.95,25470.62,8007.92,False,2015,Southeast,1.9,0.3392575445748867,0.31837426807828,0.027969872739650625,0.9581439375018731,0.04185606249812685,0.0
2015-09-06,1.9,30582.99,11817.46,False,2015,Southeast,1.74,0.2786284140301521,0.3078191504493184,0.027146135809481022,0.9587610197115117,0.04123898028848839,0.0
2015-08-30,1.74,33530.11,14852.33,False,2015,Southeast,1.71,0.27387801590868627,0.25923386472636084,0.02393311563845153,0.8204753058947652,0.17952469410523467,0.0
2015-08-23,1.71,37578.78,16678.81,False,2015,Southeast,1.75,0.26773753698230757,0.26616750197851025,0.022259104739430075,0.7778132852403739,0.22218671475962612,0.0
2015-08-16,1.75,36529.07,17569.88,False,2015,Southeast,1.9,0.24781468567362927,0.24831072896189252,0.022891083731395298,0.9608813492180936,0.0391186507819063,0.0
2015-08-09,1.9,29598.14,9759.25,False,2015,Southeast,1.88,0.33580049286880864,0.30006074706045716,0.03441364896577961,0.9136429541204497,0.08635704587955016,0.0
2015-08-02,1.88,28234.61,10469.92,False,2015,Southeast,1.67,0.333330263814517,0.2668030477488444,0.02904803714306661,0.8022363112612131,0.19776368873878694,0.0
2015-07-26,1.67,33855.61,16425.49,False,2015,Southeast,1.53,0.2907284789729088,0.20421933026756867,0.019889170509702823,0.7928238366100493,0.2071761633899506,0.0
2015-07-19,1.53,35667.73,20240.78,False,2015,Southeast,1.72,0.22191459899466545,0.19003536249713676,0.020568452211564905,0.7257961402673218,0.2742038597326783,0.0
2015-07-12,1.72,37288.73,22205.45,False,2015,Southeast,1.72,0.20716607940254333,0.1756166005117364,0.02171701744736278,0.8341024388156961,0.16589756118430385,0.0
2015-07-05,1.72,27947.09,9734.17,False,2015,Southeast,1.74,0.37098173727568773,0.24738640051611813,0.033324757604459,0.6995563052628011,0.30044369473719895,0.0
2015-06-28,1.74,29549.92,8173.95,False,2015,Southeast,1.88,0.4515914087077055,0.24390725930899304,0.02788636991233817,0.5978884138023843,0.4021115861976156,0.0
2015-06-21,1.88,25842.76,5287.23,False,2015,Southeast,1.87,0.46297802556692863,0.3002264464012358,0.032203216684286044,0.7940358183774869,0.20596418162251312,0.0
2015-06-14,1.87,27578.12,7581.35,False,2015,Southeast,1.75,0.45792534081365954,0.2353507055593347,0.03181942786527871,0.8738839388763215,0.12611606112367849,0.0
2015-06-07,1.75,30089.62,10145.26,False,2015,Southeast,1.81,0.4447660023622764,0.1922450333370777,0.02582086447087069,0.8358977492937588,0.16410225070624113,0.0
2015-05-31,1.81,29247.9,9793.93,False,2015,Southeast,1.78,0.4110042088491823,0.2264935260309287,0.027643010267403813,0.8658801931400368,0.13411980685996325,0.0
2015-05-24,1.78,30206.24,10582.94,False,2015,Southeast,1.7,0.37901274703504967,0.239148268702096,0.0314828988977112,0.7966529149744778,0.2033470850255222,0.0
2015-05-17,1.7,30978.21,7734.6,False,2015,Southeast,1.77,0.431290252083642,0.24165824945986228,0.0773727726682723,0.7984407726320688,0.2015592273679311,0.0
2015-05-10,1.77,30778.46,11769.59,False,2015,Southeast,1.7,0.3984549584352174,0.19564526620240258,0.023502800335039504,0.8515266886951882,0.1484733113048118,0.0
2015-05-03,1.7,30991.09,9653.16,False,2015,Southeast,1.7,0.4395440754100614,0.21419414418789398,0.03477999644413926,0.9579381259608252,0.04206187403917473,0.0
2015-04-26,1.7,33155.61,6524.85,False,2015,Southeast,1.69,0.5603522299846089,0.22141622488622587,0.02143679455754245,0.952481666245201,0.04751833375479896,0.0
2015-04-19,1.69,34095.71,12523.37,False,2015,Southeast,1.82,0.3340566892433095,0.27283901699070057,0.02580383279890637,0.9845025739876726,0.015497426012327353,0.0
2015-04-12,1.82,29548.36,5214.88,False,2015,Southeast,1.78,0.4110363485486166,0.3788890483262015,0.033588327744754704,0.9292198478200842,0.07078015217991593,0.0
2015-04-05,1.78,30801.68,10307.86,False,2015,Southeast,1.84,0.3648388659319881,0.27444509520259935,0.026063513418748584,0.8540337179589168,0.1459662820410832,0.0
2015-03-29,1.84,29745.23,7654.12,False,2015,Southeast,1.73,0.47323150636253275,0.24036324479588828,0.029082646192347482,0.9647457839699404,0.035254216030059626,0.0
2015-03-22,1.73,33825.57,11147.69,False,2015,Southeast,1.48,0.3653960598446678,0.28298266666311905,0.022057277970482094,0.9274477492646458,0.07255225073535414,0.0
2015-03-15,1.48,44030.34,14476.57,False,2015,Southeast,1.47,0.2661071888157121,0.3868264473996794,0.018280122297488505,0.6668250835660657,0.33317491643393427,0.0
2015-03-08,1.47,46965.06,16293.69,False,2015,Southeast,1.46,0.22394712154099242,0.4120356707731237,0.017085041518098774,0.7493483673741184,0.2506516326258815,0.0
2015-03-01,1.46,47299.44,16374.41,False,2015,Southeast,1.59,0.2018611636839675,0.4365597140262125,0.015392994081959533,0.7562611416228127,0.24373885837718734,0.0
2015-02-22,1.59,37584.04,11604.49,False,2015,Southeast,1.64,0.27450215570226083,0.40113542876178293,0.015601303106318532,0.8347346587398499,0.16526534126015016,0.0
2015-02-15,1.64,31775.03,10751.23,False,2015,Southeast,1.51,0.30032135296174384,0.3403502687487628,0.02097370167707159,0.933846638942707,0.06615336105729298,0.0
2015-02-08,1.51,50546.78,22898.38,False,2015,Southeast,1.6,0.20174875630059919,0.32955828244647833,0.0156793370418452,0.8857975979086731,0.11420240209132698,0.0
2015-02-01,1.6,35085.7,16213.96,False,2015,Southeast,1.81,0.24791496250609227,0.2670267373887367,0.022933844842770702,0.9049818798122112,0.0950181201877888,0.0
2015-01-25,1.81,23809.3,10154.18,False,2015,Southeast,1.79,0.4139185108340019,0.13385609824732353,0.025745822010726904,0.9493627254982677,0.050637274501732284,0.0
2015-01-18,1.79,25740.0,10971.03,False,2015,Southeast,1.83,0.4188442113442113,0.13555788655788656,0.019372960372960372,0.9714229201816055,0.02857707981839444,0.0
2015-01-11,1.83,23690.65,8321.58,False,2015,Southeast,1.75,0.4291338566058761,0.19746988790936507,0.02213615920204806,0.9811213735853047,0.018878626414695284,0.0
2015-01-04,1.75,27365.89,13598.46,False,2015,Southeast,,0.34010733800362425,0.14049643552612395,0.022483463903421375,0.9604837606611337,0.03951623933886632,0.0
2015-12-27,1.59,1723.36,475.65,False,2015,Spokane,1.56,0.024104075758982452,0.6998943923498283,0.0,0.027015662777252182,0.9729843372227479,0.0
2015-12-20,1.56,1711.63,621.16,False,2015,Spokane,1.32,0.02477755122310312,0.6123169142863819,0.0,0.0,1.0,0.0
2015-12-13,1.32,2568.24,942.25,False,2015,Spokane,2.09,0.015010279413138958,0.6181042270192818,0.0,0.0,1.0,0.0
2015-12-06,2.09,1153.0,123.08,False,2015,Spokane,1.8,0.04938421509106678,0.843868169991327,0.0,0.0,1.0,0.0
2015-11-29,1.8,1180.38,312.12,False,2015,Spokane,1.23,0.035861332791135056,0.6997153459055557,0.0,0.0,1.0,0.0
2015-11-22,1.23,3886.59,2046.86,False,2015,Spokane,1.71,0.024749201742401434,0.44860404622046574,0.0,0.003258649834380466,0.9967413501656196,0.0
2015-11-15,1.71,1807.99,663.61,False,2015,Spokane,1.73,0.04717946448818854,0.5857775762034082,0.0,0.10548364250086648,0.8945163574991335,0.0
2015-11-08,1.73,1837.88,326.76,False,2015,Spokane,1.33,0.06445469780399155,0.7577534985962087,0.0,0.05101603623454524,0.9489839637654547,0.0
2015-11-01,1.33,3213.0,1469.42,False,2015,Spokane,1.99,0.049209461562402745,0.49345471521942114,0.0,0.0,1.0,0.0
2015-10-25,1.99,1405.75,374.69,False,2015,Spokane,1.89,0.156990930108483,0.5764680775386805,0.0,0.0,1.0,0.0
2015-10-18,1.89,1727.27,390.25,False,2015,Spokane,1.8,0.13537547690864776,0.6386899558262461,0.0,0.0216527866752082,0.9783472133247918,0.0
2015-10-11,1.8,2180.46,495.78,False,2015,Spokane,1.92,0.11122423708758702,0.6614017225723012,0.0,0.016983339384404373,0.9830166606155957,0.0
2015-10-04,1.92,2887.52,181.75,False,2015,Spokane,1.91,0.0980945586524076,0.8376530725328308,0.0013090818418573724,0.06927097661623109,0.930729023383769,0.0
2015-09-27,1.91,1992.05,277.13,False,2015,Spokane,2.13,0.1672598579352928,0.6936221480384529,0.0,0.0,1.0,0.0
2015-09-20,2.13,1534.35,36.53,False,2015,Spokane,2.06,0.24117052823671264,0.7350213445432919,0.0,0.0,1.0,0.0
2015-09-13,2.06,1843.62,167.95,False,2015,Spokane,2.12,0.20338247578134322,0.7055195756175351,0.0,0.0,1.0,0.0
2015-09-06,2.12,1815.62,248.52,False,2015,Spokane,1.58,0.20286183232174135,0.660259305361254,0.0,0.0,1.0,0.0
2015-08-30,1.58,4317.12,326.47,False,2015,Spokane,2.11,0.09616132977540583,0.8282164961826404,0.0,0.0,1.0,0.0
2015-08-23,2.11,1553.92,201.42,False,2015,Spokane,1.77,0.20324083607907742,0.661127985996705,0.006010605436573311,0.0,1.0,0.0
2015-08-16,1.77,4058.22,887.75,False,2015,Spokane,2.07,0.10730566603091997,0.6739407917757047,0.0,0.0,1.0,0.0
2015-08-09,2.07,2290.54,280.59,False,2015,Spokane,2.11,0.17476228312974235,0.702738218935273,0.0,0.0,1.0,0.0
2015-08-02,2.11,2184.03,52.07,False,2015,Spokane,2.07,0.1519255687879745,0.8242331836101152,0.0,0.0,1.0,0.0
2015-07-26,2.07,2588.12,41.75,False,2015,Spokane,1.55,0.18800519295859544,0.7951370106486562,0.0007263959940033692,0.0,1.0,0.0
2015-07-19,1.55,4216.12,533.88,False,2015,Spokane,2.07,0.1139649725339886,0.7594067531284688,0.0,0.0,1.0,0.0
2015-07-12,2.07,2786.45,0.0,False,2015,Spokane,1.85,0.2442534407579537,0.7557465592420464,0.0,,,
2015-07-05,1.85,3162.45,0.0,False,2015,Spokane,1.61,0.25286407690240165,0.7471359230975985,0.0,,,
2015-06-28,1.61,4088.37,0.0,False,2015,Spokane,1.59,0.13155365096603294,0.8684463490339671,0.0,,,
2015-06-21,1.59,4436.79,0.0,False,2015,Spokane,1.88,0.1967007678975115,0.8032992321024885,0.0,,,
2015-06-14,1.88,3099.58,27.74,False,2015,Spokane,1.88,0.29405919511675777,0.6969912052600675,0.0,0.0,1.0,0.0
2015-06-07,1.88,3143.38,192.11,False,2015,Spokane,1.55,0.2861696645012693,0.6527145938448422,0.0,0.0,1.0,0.0
2015-05-31,1.55,4539.36,60.8,False,2015,Spokane,1.76,0.1895575587748053,0.7966321243523317,0.0004163582531458179,0.0,1.0,0.0
2015-05-24,1.76,2882.1,309.41,False,2015,Spokane,1.78,0.330051004475903,0.5612817043128275,0.001311543666076819,0.0,1.0,0.0
2015-05-17,1.78,2605.01,213.52,False,2015,Spokane,1.76,0.29726181473391655,0.6178671099151251,0.002905938940733433,0.0,1.0,0.0
2015-05-10,1.76,3166.83,340.66,False,2015,Spokane,1.62,0.2843127038710635,0.608116002437769,0.0,0.0,1.0,0.0
2015-05-03,1.62,4147.44,362.97,False,2015,Spokane,1.5,0.3328655749088595,0.5787039716065814,0.0009138167158536351,0.0,1.0,0.0
2015-04-26,1.5,4160.45,285.03,False,2015,Spokane,1.69,0.24277421913494934,0.6887163648163059,0.0,0.0,1.0,0.0
2015-04-19,1.69,4029.03,305.63,False,2015,Spokane,1.58,0.3897240775074894,0.534418954438165,0.0,0.0,1.0,0.0
2015-04-12,1.58,6356.7,336.13,False,2015,Spokane,1.8,0.13173973917284126,0.8153821951641576,0.0,0.3157111831731771,0.684288816826823,0.0
2015-04-05,1.8,2703.36,63.8,False,2015,Spokane,1.55,0.24691864938446967,0.7294810901988635,0.0,0.31426332288401254,0.6857366771159875,0.0
