city,state,coord1,coord2,offense_date,agency_crimetype_id,crime_id,category,masked_address,geometry
Memphis,TN,35.111,-89.992,2024-03-12 11:50:00,Weapon Law Violations/Felony,2403024440ME [11:653],Weapons Offense,S Parkway E//Lamar Ave,POINT (-89.992 35.111)
Memphis,TN,35.054,-89.901,2024-03-12 11:57:00,Simple Assault/DV,2403024443ME [12:397],Assault,3500 Stone St,POINT (-89.901 35.054)
Memphis,TN,35.160,-90.040,2024-03-12 12:00:00,Simple Assault/DV,2403024504ME [09:087],Assault,300 Looney Ave,POINT (-90.04 35.16)
Memphis,TN,35.059,-89.929,2024-03-12 12:00:00,Vandalism/Misdemeanor,2403024474ME [12:393],Property Crime,3300 Ansnow Ln,POINT (-89.929 35.059)
Memphis,TN,35.084,-89.977,2024-03-12 12:00:00,Theft of Other Trailer,2403027480ME [15:677],Theft of Vehicle,1700 Pendelton Rd,POINT (-89.977 35.084)
Memphis,TN,35.235,-90.004,2024-03-12 12:00:00,Other Theft/Non-Specific,2403026693ME [11:900],Theft,1800 Macaulay Ave,POINT (-90.004 35.235)
Memphis,TN,35.106,-89.988,2024-03-12 12:02:00,Shoplifting/Misdemeanor,2403024449ME [13:357],Theft,2300 Lamar Ave,POINT (-89.988 35.106)
Memphis,TN,35.166,-89.975,2024-03-12 12:09:00,Drugs/Narcotics Violation/Felony,2403024444ME [16:080],Drugs,2500 Winnona Ave,POINT (-89.975 35.166)
Memphis,TN,35.166,-89.975,2024-03-12 12:09:00,Weapon Law Violations/Felony,2403024444ME [15:900],Weapons Offense,2500 Winnona Ave,POINT (-89.975 35.166)
Memphis,TN,35.166,-89.975,2024-03-12 12:09:00,Drug Equipment Violation,2403024444ME [16:260],Drugs,2500 Winnona Ave,POINT (-89.975 35.166)
Memphis,TN,35.128,-90.051,2024-03-12 12:14:00,Vandalism/Misdemeanor,2403024913ME [23:073],Property Crime,700 Fourth St,POINT (-90.051 35.128)
Memphis,TN,35.098,-89.860,2024-03-12 12:30:00,MVT/Passenger Vehicle,2403024469ME [11:347],Theft of Vehicle,1300 Ridgeway Rd,POINT (-89.86 35.098)
Memphis,TN,35.116,-89.906,2024-03-12 12:30:00,Shoplifting/Misdemeanor,2403024470ME [17:830],Theft,4700 Poplar Ave,POINT (-89.906 35.116)
Memphis,TN,35.089,-89.965,2024-03-12 12:37:00,Shoplifting/Misdemeanor,2403024460ME [10:240],Theft,3000 Lamar Ave,POINT (-89.965 35.089)
Memphis,TN,35.211,-90.025,2024-03-12 12:38:00,Vandalism/Misdemeanor,2403024482ME [10:470],Property Crime,3200 Madewell Dr,POINT (-90.025 35.211)
Memphis,TN,35.211,-90.025,2024-03-12 12:38:00,Simple Assault/DV,2403024482ME [10:190],Assault,3200 Madewell Dr,POINT (-90.025 35.211)
Memphis,TN,35.172,-89.812,2024-03-12 12:40:00,Shoplifting/Misdemeanor,2403024463ME [25:067],Theft,7500 Dexter Rd,POINT (-89.812 35.172)
Memphis,TN,35.066,-89.852,2024-03-12 13:00:00,MVT/Passenger Vehicle,2403024952ME [10:583],Theft of Vehicle,6400 Kirby Downs Dr,POINT (-89.852 35.066)
Memphis,TN,35.149,-90.050,2024-03-12 13:00:00,Other Theft/Non-Specific,2403024598ME [13:970],Theft,2400 Cable Ave,POINT (-90.05 35.149)
Memphis,TN,35.185,-89.871,2024-03-12 13:00:00,Theft from Motor Vehicle,2403024858ME [11:647],Theft from Vehicle,2300 Woods Edge Dr,POINT (-89.871 35.185)
Memphis,TN,35.049,-89.868,2024-03-12 13:00:00,Intimidation,2403024481ME [15:317],Assault,3700 Hickory Hill Rd,POINT (-89.868 35.049)
Memphis,TN,35.230,-89.890,2024-03-12 13:00:00,Driving Under the Influence,2403024505ME [18:217],Traffic,3800 Epworth Dr,POINT (-89.89 35.23)
Memphis,TN,35.049,-89.868,2024-03-12 13:00:00,Shoplifting/Felony,2403024467ME [13:260],Theft,3700 Hickory Hill Rd,POINT (-89.868 35.049)
Memphis,TN,35.071,-89.866,2024-03-12 13:00:00,Theft from Motor Vehicle,2403024855ME [11:117],Theft from Vehicle,6000 Green Dr,POINT (-89.866 35.071)
Memphis,TN,35.149,-90.048,2024-03-12 13:00:00,Other Theft/Non-Specific,2403024576ME [22:387],Theft,4900 Amboy Rd,POINT (-90.048 35.149)
Memphis,TN,35.123,-90.033,2024-03-12 13:00:00,Burglary/Residential,2403025098ME [16:553],Breaking & Entering,900 Millers Bend Dr,POINT (-90.033 35.123)
Memphis,TN,35.033,-90.091,2024-03-12 13:10:00,Weapon Law Violations/Felony,2403024485ME [16:460],Weapons Offense,Tomahawk//Pawnee Rd,POINT (-90.091 35.033)
Memphis,TN,35.033,-90.091,2024-03-12 13:10:00,Drugs/Narcotics Violation/Felony,2403024485ME [17:117],Drugs,Tomahawk//Pawnee Rd,POINT (-90.091 35.033)
Memphis,TN,35.050,-89.888,2024-03-12 13:15:00,Shoplifting/Misdemeanor,2403024475ME [13:077],Theft,3700 Winplace Rd,POINT (-89.888 35.05)
Memphis,TN,35.020,-90.007,2024-03-12 13:20:00,Weapon Law Violations/Felony,2403024479ME [11:880],Weapons Offense,4800 Millbranch Rd,POINT (-90.007 35.02)
Memphis,TN,35.020,-90.007,2024-03-12 13:20:00,Robbery/Business,2403024479ME [11:587],Robbery,4800 Millbranch Rd,POINT (-90.007 35.02)
Memphis,TN,35.099,-89.863,2024-03-12 13:30:00,Aggravated Assault,2403024639ME [11:540],Assault,4600 Quince Rd,POINT (-89.863 35.099)
Memphis,TN,35.101,-89.859,2024-03-12 13:40:00,Aggravated Assault/DV,2403024493ME [10:630],Assault,6200 Poplar Ave,POINT (-89.859 35.101)
Memphis,TN,35.051,-90.102,2024-03-12 13:40:00,Simple Assault/DV,2403024491ME [19:550],Assault,4700 Millstream Dr,POINT (-90.102 35.051)
Memphis,TN,35.156,-89.779,2024-03-12 13:40:00,Intimidation,2403024496ME [15:633],Assault,8600 Macon Rd,POINT (-89.779 35.156)
Memphis,TN,35.122,-89.900,2024-03-12 13:48:00,Theft from Motor Vehicle,2403024565ME [14:160],Theft from Vehicle,400 Saint Nick Rd,POINT (-89.9 35.122)
Memphis,TN,35.109,-90.022,2024-03-12 14:00:00,Weapon Law Violations/Felony,2403024997ME [15:507],Weapons Offense,Southparkway//Elvis Presely Blvd,POINT (-90.022 35.109)
Memphis,TN,35.008,-90.040,2024-03-12 14:00:00,Theft from Motor Vehicle,2403024588ME [15:043],Theft from Vehicle,800 Holmes Rd,POINT (-90.04 35.008)
Memphis,TN,35.225,-89.940,2024-03-12 14:00:00,Welfare Fraud,2403024509ME [10:963],Property Crime,3800 Edgefield Cv,POINT (-89.94 35.225)
Memphis,TN,35.008,-90.040,2024-03-12 14:00:00,Vandalism/Felony,2403024595ME [13:750],Property Crime,800 Holmes Rd,POINT (-90.04 35.008)
Memphis,TN,35.144,-90.007,2024-03-12 14:00:00,MVT/Passenger Vehicle,2403024542ME [21:107],Theft of Vehicle,300 Avalon St,POINT (-90.007 35.144)
Memphis,TN,35.021,-89.956,2024-03-12 14:20:00,Shoplifting/Misdemeanor,2403024563ME [13:233],Theft,3300 Shelby Dr,POINT (-89.956 35.021)
Memphis,TN,35.034,-90.025,2024-03-12 14:26:00,Intimidation/DV,2403024533ME [11:343],Assault,4100 Elvis Presley Blvd,POINT (-90.025 35.034)
Memphis,TN,35.200,-89.828,2024-03-12 14:30:00,Simple Assault,2403024551ME [13:323],Assault,7000 Dokkum Cv,POINT (-89.828 35.2)
Memphis,TN,35.146,-90.036,2024-03-12 14:39:00,Weapon Law Violations/Felony,2403024515ME [14:013],Weapons Offense,800 Poplar Ave,POINT (-90.036 35.146)
Memphis,TN,35.136,-90.005,2024-03-12 14:45:00,Theft from Semi-trailer,2403024593ME [20:123],Theft from Vehicle,1700 Union,POINT (-90.005 35.136)
Memphis,TN,35.143,-90.046,2024-03-12 14:46:00,Theft from Building,2403024922ME [11:893],Theft,400 Monroe Ave,POINT (-90.046 35.143)
Memphis,TN,35.218,-89.918,2024-03-12 14:55:00,Burglary/Residential,2403024583ME [22:137],Breaking & Entering,3400 Coleman Rd,POINT (-89.918 35.218)
Memphis,TN,35.049,-89.847,2024-03-12 15:00:00,Theft from Motor Vehicle,2403024601ME [16:327],Theft from Vehicle,6500 Winchester Rd,POINT (-89.847 35.049)
Memphis,TN,35.020,-90.022,2024-03-12 15:00:00,Vandalism/Misdemeanor,2403024580ME [14:843],Property Crime,1300 Southland Mall,POINT (-90.022 35.02)
Memphis,TN,35.249,-89.940,2024-03-12 15:00:00,Intimidation/DV,2403024575ME [22:753],Assault,3800 Timberline Dr,POINT (-89.94 35.249)
Memphis,TN,35.249,-89.940,2024-03-12 15:00:00,Vandalism/Misdemeanor,2403024575ME [23:190],Property Crime,3800 Timberline Dr,POINT (-89.94 35.249)
Memphis,TN,35.107,-89.988,2024-03-12 15:05:00,Shoplifting/Misdemeanor,2403024535ME [15:520],Theft,2300 Lamar Ave,POINT (-89.988 35.107)
Memphis,TN,35.186,-89.843,2024-03-12 15:30:00,Simple Assault/DV,2403024574ME [13:420],Assault,2300 Eveningview Dr,POINT (-89.843 35.186)
Memphis,TN,35.052,-89.867,2024-03-12 16:00:00,Vandalism/Misdemeanor,2403024562ME [15:033],Property Crime,3600 Hickory Hill Rd,POINT (-89.867 35.052)
Memphis,TN,35.031,-89.861,2024-03-12 16:00:00,Identity Theft,2403024582ME [11:810],Theft,4400 Thistleway Dr,POINT (-89.861 35.031)
Memphis,TN,35.031,-89.861,2024-03-12 16:00:00,False Pretenses/Swindle/Confidence Game,2403024582ME [11:457],Disorder,4400 Thistleway Dr,POINT (-89.861 35.031)
Memphis,TN,35.217,-90.016,2024-03-12 16:00:00,Simple Assault/DV,2403024883ME [23:170],Assault,1500 Rolling Hills Dr,POINT (-90.016 35.217)
Memphis,TN,35.175,-89.866,2024-03-12 16:00:00,Shoplifting/Misdemeanor,2403024616ME [12:337],Theft,6000 Summer Ave,POINT (-89.866 35.175)
Memphis,TN,35.204,-89.977,2024-03-12 16:10:00,Simple Assault,2403024612ME [15:323],Assault,2900 Shady Vista Dr,POINT (-89.977 35.204)
Memphis,TN,35.204,-89.977,2024-03-12 16:10:00,Aggravated Assault,2403024586ME [11:153],Assault,2900 Shady Vista Dr,POINT (-89.977 35.204)
Memphis,TN,35.097,-89.971,2024-03-12 16:18:00,Shoplifting/Misdemeanor,2403024584ME [13:800],Theft,2800 Lamar Ave,POINT (-89.971 35.097)
Memphis,TN,35.059,-89.933,2024-03-12 16:20:00,Simple Assault,2403024600ME [20:170],Assault,3900 Lamar Ave,POINT (-89.933 35.059)
Memphis,TN,35.029,-89.847,2024-03-12 16:30:00,Theft from Motor Vehicle,2403024625ME [20:183],Theft from Vehicle,4400 Crescent Park Dr,POINT (-89.847 35.029)
Memphis,TN,35.204,-89.759,2024-03-12 16:40:00,Shoplifting/Misdemeanor,2403024606ME [17:070],Theft,9200 64 Hwy,POINT (-89.759 35.204)
Memphis,TN,35.029,-90.030,2024-03-12 16:40:00,Identity Theft,2403024609ME [15:627],Theft,1100 Mosby Rd,POINT (-90.03 35.029)
Memphis,TN,35.201,-89.796,2024-03-12 16:50:00,Shoplifting/Misdemeanor,2403024605ME [14:183],Theft,2800 Wolfcreek Pkwy,POINT (-89.796 35.201)
Memphis,TN,35.048,-89.811,2024-03-12 16:50:00,Shoplifting/Misdemeanor,2403024615ME [19:167],Theft,7600 Winchester Rd,POINT (-89.811 35.048)
Memphis,TN,35.157,-89.958,2024-03-12 16:51:00,Weapon Law Violations/Felony,2403024592ME [11:460],Weapons Offense,3100 Coleman Ave,POINT (-89.958 35.157)
Memphis,TN,35.165,-89.786,2024-03-12 16:55:00,Simple Assault/DV,2403024614ME [14:153],Assault,1500 Hardwood Trl,POINT (-89.786 35.165)
Memphis,TN,35.051,-89.826,2024-03-12 17:00:00,Theft from Motor Vehicle,2403024660ME [11:833],Theft from Vehicle,7200 Winchester Rd,POINT (-89.826 35.051)
Memphis,TN,35.034,-90.063,2024-03-12 17:00:00,Weapon Law Violations/Felony,2403024608ME [12:483],Weapons Offense,1200 Parkrose Ave,POINT (-90.063 35.034)
Memphis,TN,35.139,-90.029,2024-03-12 17:00:00,Simple Assault,2403024610ME [12:323],Assault,100 Pauline St,POINT (-90.029 35.139)
Memphis,TN,35.043,-89.839,2024-03-12 17:09:00,Other Theft/Non-Specific,2403024628ME [10:667],Theft,3900 Ross Rd,POINT (-89.839 35.043)
Memphis,TN,35.056,-90.021,2024-03-12 17:13:00,Weapon Law Violations/Felony,2403024624ME [13:100],Weapons Offense,1300 Winchester Rd,POINT (-90.021 35.056)
Memphis,TN,35.056,-90.021,2024-03-12 17:13:00,Intimidation,2403024624ME [12:767],Assault,1300 Winchester Rd,POINT (-90.021 35.056)
Memphis,TN,35.241,-89.979,2024-03-12 17:15:00,Intimidation,2403024633ME [14:390],Assault,2600 Chattering Ln,POINT (-89.979 35.241)
Memphis,TN,35.086,-90.057,2024-03-12 17:21:00,Simple Assault/DV,2403024611ME [20:943],Assault,2300 Third St,POINT (-90.057 35.086)
Memphis,TN,35.128,-89.947,2024-03-12 17:30:00,Shoplifting/Misdemeanor,2403024889ME [19:747],Theft,3500 Poplar Ave,POINT (-89.947 35.128)
Memphis,TN,35.149,-89.908,2024-03-12 17:30:00,Aggravated Assault,2403025396ME [12:690],Assault,Summer Ave//N Perkins Rd,POINT (-89.908 35.149)
Memphis,TN,35.065,-90.005,2024-03-12 17:30:00,Burglary/Business,2403024797ME [10:620],Breaking & Entering,1800 Transport Ave,POINT (-90.005 35.065)
Memphis,TN,35.116,-90.022,2024-03-12 17:30:00,Shoplifting/Misdemeanor,2403024622ME [09:880],Theft,1200 Bellevue Blvd,POINT (-90.022 35.116)
Memphis,TN,35.128,-89.947,2024-03-12 17:48:00,Shoplifting/Misdemeanor,2403031243ME [15:287],Theft,3500 Poplar Ave,POINT (-89.947 35.128)
Memphis,TN,35.234,-89.923,2024-03-12 17:50:00,Simple Assault/DV,2403024637ME [12:100],Assault,4300 Arbor Ct,POINT (-89.923 35.234)
Memphis,TN,35.020,-90.059,2024-03-12 17:53:00,Intimidation/DV,2403024634ME [13:040],Assault,4700 Applestone St,POINT (-90.059 35.02)
Memphis,TN,35.118,-89.944,2024-03-12 18:00:00,Other Theft/Non-Specific,2403024962ME [14:463],Theft,3600 Mynders Ave,POINT (-89.944 35.118)
Memphis,TN,35.131,-89.948,2024-03-12 18:00:00,MVT/Passenger Vehicle,2403024672ME [19:033],Theft of Vehicle,3500 Plaza Ave,POINT (-89.948 35.131)
Memphis,TN,35.035,-89.993,2024-03-12 18:00:00,Burglary/Residential,2403025265ME [25:843],Breaking & Entering,2200 Raines Rd,POINT (-89.993 35.035)
Memphis,TN,35.036,-89.916,2024-03-12 18:00:00,Theft of Semi-trailer,2403024698ME [15:117],Theft of Vehicle,Air Trans Rd//Pidgeon Roost Rd,POINT (-89.916 35.036)
Memphis,TN,35.098,-89.967,2024-03-12 18:00:00,Simple Assault/DV,2403024638ME [10:910],Assault,1300 Maywood Rd,POINT (-89.967 35.098)
Memphis,TN,35.053,-89.853,2024-03-12 18:00:00,MVT/Passenger Vehicle,2403025301ME [17:727],Theft of Vehicle,6400 Village Grove Dr,POINT (-89.853 35.053)
Memphis,TN,35.149,-89.924,2024-03-12 18:05:00,Shoplifting/Misdemeanor,2403024632ME [17:073],Theft,4200 Summer Ave,POINT (-89.924 35.149)
Memphis,TN,35.150,-90.054,2024-03-12 18:20:00,Aggravated Assault,2403025312ME [13:123],Assault,300 Scott St,POINT (-90.054 35.15)
Memphis,TN,35.195,-89.792,2024-03-12 18:30:00,Theft from Motor Vehicle,2403024792ME [12:847],Theft from Vehicle,8400 Dunnan Cv,POINT (-89.792 35.195)
Memphis,TN,35.055,-89.811,2024-03-12 18:30:00,MVT/Passenger Vehicle,2403024664ME [12:767],Theft of Vehicle,3500 Germantown Rd,POINT (-89.811 35.055)
Memphis,TN,35.213,-90.030,2024-03-12 18:40:00,Shoplifting/Misdemeanor,2403024643ME [20:640],Theft,3200 Thomas St,POINT (-90.03 35.213)
Memphis,TN,35.204,-89.797,2024-03-12 18:51:00,Shoplifting/Misdemeanor,2403025947ME [12:457],Theft,8000 Us Highway 64,POINT (-89.797 35.204)
Memphis,TN,35.110,-90.022,2024-03-12 18:56:00,Robbery/Individual,2403024642ME [10:293],Robbery,1400 Elvis Presley Blvd,POINT (-90.022 35.11)
Memphis,TN,35.140,-90.049,2024-03-12 18:58:00,Drugs/Narcotics Violation/Misdemeanor,2403024648ME [12:563],Drugs,Peabody Pl//S Fourth St,POINT (-90.049 35.14)
Memphis,TN,35.204,-89.976,2024-03-12 19:00:00,Burglary/Residential,2403024909ME [13:910],Breaking & Entering,3000 Shady Vista Dr,POINT (-89.976 35.204)
Memphis,TN,35.217,-90.025,2024-03-12 19:00:00,Vandalism/Misdemeanor,2403024919ME [21:097],Property Crime,1200 Frayser Blvd,POINT (-90.025 35.217)
Memphis,TN,35.110,-90.022,2024-03-12 19:05:00,Weapon Law Violations/Felony,2403024655ME [08:283],Weapons Offense,S Parkway E//S Bellevue Blvd,POINT (-90.022 35.11)
Memphis,TN,35.110,-90.022,2024-03-12 19:05:00,Drug Equipment Violation,2403024655ME [09:100],Drugs,S Parkway E//S Bellevue Blvd,POINT (-90.022 35.11)
Memphis,TN,35.110,-90.022,2024-03-12 19:05:00,Drugs/Narcotics Violation/Felony,2403024655ME [08:687],Drugs,S Parkway E//S Bellevue Blvd,POINT (-90.022 35.11)
Memphis,TN,35.092,-89.910,2024-03-12 19:11:00,Shoplifting/Misdemeanor,2403024656ME [14:660],Theft,4600 Quince Rd,POINT (-89.91 35.092)
Memphis,TN,35.056,-89.860,2024-03-12 19:27:00,Vandalism/Felony,2403024652ME [14:123],Property Crime,6000 Waterstone Oak Way,POINT (-89.86 35.056)
Memphis,TN,35.135,-90.055,2024-03-12 19:30:00,MVT/Passenger Vehicle,2403024918ME [10:950],Theft of Vehicle,400 Star Blossom Cv,POINT (-90.055 35.135)
Memphis,TN,35.019,-90.057,2024-03-12 19:37:00,Shoplifting/Misdemeanor,2403024663ME [15:250],Theft,4800 Neely Rd,POINT (-90.057 35.019)
Memphis,TN,35.061,-89.907,2024-03-12 19:38:00,Shoplifting/Misdemeanor,2403024658ME [13:660],Theft,4700 Knight Arnold Rd,POINT (-89.907 35.061)
Memphis,TN,35.049,-89.868,2024-03-12 19:45:00,Shoplifting/Misdemeanor,2403024661ME [12:590],Theft,3700 Hickory Hill Rd,POINT (-89.868 35.049)
Memphis,TN,35.162,-89.786,2024-03-12 20:00:00,Theft from Motor Vehicle,2403025123ME [15:407],Theft from Vehicle,8400 Dunnan Cv,POINT (-89.786 35.162)
Memphis,TN,35.142,-90.031,2024-03-12 20:00:00,Aggravated Assault/DV,2403025114ME [14:353],Assault,1500 Dewees Dr,POINT (-90.031 35.142)
Memphis,TN,35.137,-90.019,2024-03-12 20:00:00,Simple Assault,2403024783ME [10:737],Assault,Madison Ave//Claybrook St,POINT (-90.019 35.137)
Memphis,TN,35.145,-89.955,2024-03-12 20:00:00,Burglary/Residential,2403024718ME [13:140],Breaking & Entering,3200 Princeton Ave,POINT (-89.955 35.145)
Memphis,TN,35.134,-90.049,2024-03-12 20:00:00,Simple Assault,2403024686ME [12:483],Assault,400 Ishmael Pl,POINT (-90.049 35.134)
Memphis,TN,35.155,-89.793,2024-03-12 20:15:00,MVT/Passenger Vehicle,2403024677ME [12:787],Theft of Vehicle,1100 Germantown Pkwy,POINT (-89.793 35.155)
Memphis,TN,35.140,-90.054,2024-03-12 20:19:00,Vandalism/Misdemeanor,2403024695ME [16:387],Property Crime,Beale St//S Second St,POINT (-90.054 35.14)
Memphis,TN,35.130,-90.054,2024-03-12 20:25:00,Theft from Motor Vehicle,2403024699ME [13:313],Theft from Vehicle,700 B B King Blvd,POINT (-90.054 35.13)
Memphis,TN,35.112,-89.984,2024-03-12 20:25:00,Aggravated Assault,2403024682ME [16:227],Assault,2400 Cable Ave,POINT (-89.984 35.112)
Memphis,TN,35.200,-89.797,2024-03-12 20:25:00,Shoplifting/Misdemeanor,2403024683ME [11:813],Theft,8100 Giacosa Pl,POINT (-89.797 35.2)
Memphis,TN,35.139,-90.016,2024-03-12 20:29:00,Drug Equipment Violation,2403024675ME [17:117],Drugs,Madison Ave//N Cleveland St,POINT (-90.016 35.139)
Memphis,TN,35.139,-90.016,2024-03-12 20:29:00,Drugs/Narcotics Violation/Felony,2403024675ME [16:853],Drugs,Madison Ave//N Cleveland St,POINT (-90.016 35.139)
Memphis,TN,35.098,-89.862,2024-03-12 20:30:00,Theft from Motor Vehicle,2403024808ME [12:680],Theft from Vehicle,1300 Primacy Pkwy,POINT (-89.862 35.098)
Memphis,TN,35.140,-90.055,2024-03-12 20:39:00,Drugs/Narcotics Violation/Misdemeanor,2403024674ME [11:187],Drugs,Beale St//S Main St,POINT (-90.055 35.14)
Memphis,TN,35.049,-89.803,2024-03-12 20:50:00,Vandalism/Misdemeanor,2403024850ME [17:107],Property Crime,7900 Winchester Rd,POINT (-89.803 35.049)
Memphis,TN,35.156,-90.048,2024-03-12 21:00:00,Other Theft/Non-Specific,2403024974ME [10:997],Theft,200 Beale St,POINT (-90.048 35.156)
Memphis,TN,35.104,-89.949,2024-03-12 21:00:00,Vandalism/Misdemeanor,2403024694ME [11:120],Property Crime,4000 Stuart Rd,POINT (-89.949 35.104)
Memphis,TN,35.245,-89.926,2024-03-12 21:00:00,Simple Assault/DV,2403024906ME [14:407],Assault,4200 Pecan Mill Ln,POINT (-89.926 35.245)
Memphis,TN,35.170,-89.975,2024-03-12 21:20:00,Simple Assault,2403024691ME [11:370],Assault,2400 Marble Ave,POINT (-89.975 35.17)
Memphis,TN,35.002,-90.107,2024-03-12 21:30:00,Weapon Law Violations/Felony,2403024719ME [12:620],Weapons Offense,5400 Airview Rd,POINT (-90.107 35.002)
Memphis,TN,35.047,-90.005,2024-03-12 21:30:00,Theft from Building,2403024696ME [15:217],Theft,3800 Windcrest Rd,POINT (-90.005 35.047)
Memphis,TN,35.002,-90.107,2024-03-12 21:30:00,Aggravated Assault,2403024719ME [12:353],Assault,5400 Airview Rd,POINT (-90.107 35.002)
Memphis,TN,35.170,-89.795,2024-03-12 21:30:00,Theft from Motor Vehicle,2403024709ME [09:090],Theft from Vehicle,1700 Germantown Pkwy,POINT (-89.795 35.17)
Memphis,TN,35.063,-89.852,2024-03-12 21:30:00,Vandalism/Misdemeanor,2403024849ME [14:153],Property Crime,6400 Lake View Trl,POINT (-89.852 35.063)
Memphis,TN,35.077,-89.992,2024-03-12 21:35:00,Vandalism/Misdemeanor,2403024693ME [30:900],Property Crime,2200 Hillview Cv,POINT (-89.992 35.077)
Memphis,TN,35.077,-89.992,2024-03-12 21:35:00,Simple Assault/DV,2403024693ME [30:307],Assault,2200 Hillview Cv,POINT (-89.992 35.077)
Memphis,TN,35.077,-89.992,2024-03-12 21:35:00,Theft from Building,2403024693ME [30:600],Theft,2200 Hillview Cv,POINT (-89.992 35.077)
Memphis,TN,35.109,-89.983,2024-03-12 21:49:00,Vandalism/Felony,2403024701ME [12:827],Property Crime,2400 Saratoga Ave,POINT (-89.983 35.109)
Memphis,TN,35.114,-89.947,2024-03-12 22:00:00,Vandalism/Misdemeanor,2403024861ME [14:460],Property Crime,3500 Pruett Ct,POINT (-89.947 35.114)
Memphis,TN,35.217,-90.031,2024-03-12 22:00:00,Shoplifting/Misdemeanor,2403024717ME [21:163],Theft,3400 Thomas St,POINT (-90.031 35.217)
Memphis,TN,35.220,-90.027,2024-03-12 22:00:00,Vandalism/Misdemeanor,2403024706ME [17:203],Property Crime,3500 Thomas St,POINT (-90.027 35.22)
Memphis,TN,35.220,-89.932,2024-03-12 22:00:00,MVT/Passenger Vehicle,2403024815ME [15:110],Theft of Vehicle,4000 Plymouth Ave,POINT (-89.932 35.22)
Memphis,TN,35.203,-89.978,2024-03-12 22:00:00,Simple Assault/DV,2403024708ME [21:737],Assault,2600 Bethlehem Ave,POINT (-89.978 35.203)
Memphis,TN,35.245,-89.926,2024-03-12 22:00:00,Theft from Building,2403024832ME [13:413],Theft,4200 Pecan Mill Ln,POINT (-89.926 35.245)
Memphis,TN,35.072,-89.905,2024-03-12 22:00:00,Drug Equipment Violation,2403024788ME [12:907],Drugs,2900 Brandale St,POINT (-89.905 35.072)
Memphis,TN,35.072,-89.905,2024-03-12 22:00:00,Drugs/Narcotics Violation/Misdemeanor,2403024788ME [12:640],Drugs,2900 Brandale St,POINT (-89.905 35.072)
Memphis,TN,35.032,-89.871,2024-03-12 22:00:00,Theft from Motor Vehicle,2403024835ME [12:933],Theft from Vehicle,4300 Peach Valley Dr,POINT (-89.871 35.032)
Memphis,TN,35.061,-89.854,2024-03-12 22:30:00,Weapon Law Violations/Misdemeanor,2403001151ME [32:003],Weapons Offense,6300 LAKE VIEW TRL,POINT (-89.854 35.061)
Memphis,TN,35.117,-90.030,2024-03-12 22:30:00,Simple Assault/DV,2403024720ME [14:950],Assault,1000 Saxon Ave,POINT (-90.03 35.117)
Memphis,TN,35.202,-89.794,2024-03-12 22:30:00,Theft from Motor Vehicle,2403024721ME [14:653],Theft from Vehicle,2800 Wolfcreek Pkwy,POINT (-89.794 35.202)
Memphis,TN,35.147,-90.019,2024-03-12 22:47:00,Aggravated Assault,2403024713ME [19:630],Assault,300 N Montgomery Rd,POINT (-90.019 35.147)
Memphis,TN,35.115,-90.059,2024-03-12 22:50:00,Vandalism/Misdemeanor,2403024711ME [08:597],Property Crime,100 Lucy Ave,POINT (-90.059 35.115)
Memphis,TN,35.046,-89.768,2024-03-12 23:00:00,MVT/Passenger Vehicle,2403024823ME [19:370],Theft of Vehicle,8900 Turnberry Pl,POINT (-89.768 35.046)
Memphis,TN,35.139,-90.011,2024-03-12 23:00:00,Arson,2403025073ME [13:457],Arson,1600 Madison Ave,POINT (-90.011 35.139)
Memphis,TN,35.135,-89.999,2024-03-12 23:20:00,Shoplifting/Misdemeanor,2403024778ME [10:887],Theft,1900 Union Ave,POINT (-89.999 35.135)
Memphis,TN,35.135,-89.999,2024-03-12 23:30:00,Shoplifting/Misdemeanor,2403024727ME [44:217],Theft,1900 Union Ave,POINT (-89.999 35.135)
Memphis,TN,35.130,-89.858,2024-03-12 23:57:00,Theft from Motor Vehicle,2403024730ME [13:737],Theft from Vehicle,100 Humphreys Center Dr,POINT (-89.858 35.13)
Memphis,TN,35.114,-89.969,2024-03-13 00:00:00,Theft & Recovery/Passenger Vehicle,2403024786ME [12:197],Vehicle Recovery,700 Aspire Ln,POINT (-89.969 35.114)
Memphis,TN,35.076,-89.929,2024-03-13 00:00:00,Burglary/Non-residential,2404020171ME [07:970],Breaking & Entering,2700 Getwell Rd,POINT (-89.929 35.076)
Memphis,TN,35.210,-90.009,2024-03-13 00:00:00,Vandalism/Misdemeanor,2403024741ME [13:630],Property Crime,3200 Vista Grande Dr,POINT (-90.009 35.21)
Memphis,TN,35.168,-89.927,2024-03-13 00:00:00,Intimidation/DV,2403025034ME [10:197],Assault,4100 Victor Dr,POINT (-89.927 35.168)
Memphis,TN,35.078,-89.884,2024-03-13 00:00:00,Welfare Fraud,2403027061ME [12:650],Property Crime,4700 Deluth Ave,POINT (-89.884 35.078)
Memphis,TN,35.018,-90.051,2024-03-13 00:00:00,Burglary/Residential,2403025023ME [11:557],Breaking & Entering,500 Sanford Rd,POINT (-90.051 35.018)
Memphis,TN,35.078,-89.884,2024-03-13 00:00:00,Welfare Fraud,2403024844ME [11:190],Property Crime,3700 Robinpark Circle,POINT (-89.884 35.078)
